Zipcode,Latitude,Longitude,City,County,Metro,State,MedianPriceAll,MedianPrice1Bed,MedianPrice2Bed,MedianPrice3Bed,MedianPrice4Bed,MedianPrice5PlusBed
53108,42.815,-87.943306,Caledonia,Racine,Racine,WI,208900,,,163100,196500,
53110,42.950505,-87.860883,Cudahy,Milwaukee,Milwaukee,WI,148100,,122400,154500,159400,
53114,42.59699,-88.751804,Town of Darien,Walworth,Whitewater,WI,166600,,,,,
53115,42.656603,-88.668293,Town of Delavan,Walworth,Whitewater,WI,167900,,132600,153000,214300,
53118,42.962493,-88.49154,Ottawa,Waukesha,Milwaukee,WI,336500,,,,,
53119,42.892996,-88.485529,Town of Eagle,Waukesha,Milwaukee,WI,306200,,,223800,244200,
53120,42.80275,-88.417464,Town of East Troy,Walworth,Whitewater,WI,241700,,,230800,,
53121,42.719719,-88.534143,Elkhorn,Walworth,Whitewater,WI,197000,,,189400,241500,
53122,43.04752,-88.087029,Elm Grove,Waukesha,Milwaukee,WI,386400,,314100,365800,456100,510700
53125,42.550039,-88.554372,Fontana,Walworth,Whitewater,WI,336600,,,,,
53126,42.794482,-87.997744,Caledonia,Racine,Racine,WI,251500,,,213400,288900,
53128,42.528695,-88.334958,Pell Lake,Walworth,Whitewater,WI,166000,,151900,204900,328100,
53132,42.883879,-88.011548,Franklin,Milwaukee,Milwaukee,WI,161400,,158500,257700,,
53139,42.685512,-88.120797,Eagle Lake,Racine,Racine,WI,207800,,,238400,,
53140,42.622309,-87.828803,Kenosha,Kenosha,Chicago,WI,126300,91100,115000,130500,132500,144400
53142,42.518443,-87.982635,Kenosha,Kenosha,Chicago,WI,168000,83100,115300,172200,246600,294300
53143,42.561312,-87.82993,Kenosha,Kenosha,Chicago,WI,128100,,115400,130500,148000,172400
53144,42.622122,-87.920178,Kenosha,Kenosha,Chicago,WI,161400,,126200,173500,258900,323600
53146,42.973705,-88.155385,New Berlin,Waukesha,Milwaukee,WI,253000,,191000,249100,281700,326300
53147,42.565922,-88.457346,Lake Geneva,Walworth,Whitewater,WI,223100,,151000,221800,323600,
53149,42.878091,-88.342099,Town of Mukwonago,Waukesha,Milwaukee,WI,277400,,,269200,335500,
53150,42.871356,-88.13432,Muskego,Waukesha,Milwaukee,WI,278900,,194900,264800,302400,333300
53151,42.974779,-88.098607,New Berlin,Waukesha,Milwaukee,WI,258200,,170400,256400,300200,377100
53153,42.934471,-88.407089,North Prairie,Waukesha,Milwaukee,WI,272300,,,251500,,
53154,42.878693,-87.898676,Oak Creek,Milwaukee,Milwaukee,WI,131100,,,,,
53158,42.52436,-87.88553,Pleasant Prairie,Kenosha,Chicago,WI,240600,,148200,236200,312900,403600
53168,42.575072,-88.135698,Paddock Lake,Kenosha,Chicago,WI,168400,,130200,179500,254500,319600
53170,42.550836,-88.153803,Silver Lake,Kenosha,Chicago,WI,176000,,144200,197600,234600,
53177,42.704212,-87.932874,Sturtevant,Racine,Racine,WI,143200,,,189000,,
53179,42.513801,-88.130588,Camp Lake,Kenosha,Chicago,WI,172000,94100,116800,178200,281300,
53181,42.512663,-88.243347,Twin Lakes,Kenosha,Chicago,WI,210200,,146400,215100,280600,392100
53182,42.702391,-88.041279,Union Grove,Racine,Racine,WI,210900,,144400,181100,192900,
53183,43.005837,-88.370357,Wales,Waukesha,Milwaukee,WI,303100,,,,,
53184,42.52624,-88.605447,Town of Walworth,Walworth,Whitewater,WI,189700,,,,,
53185,42.798205,-88.194451,Waterford,Racine,Racine,WI,252100,,,264800,318500,
53186,43.022155,-88.204676,Waukesha,Waukesha,Milwaukee,WI,212300,,151600,208200,231200,261800
53188,43.022273,-88.292435,Waukesha,Waukesha,Milwaukee,WI,237300,107500,167000,220500,272700,285800
53189,42.944059,-88.29098,Waukesha,Waukesha,Milwaukee,WI,281500,,185100,265300,317900,267900
53190,42.807771,-88.736201,Town of Whitewater,Walworth,Whitewater,WI,194000,,,175600,,
53191,42.588193,-88.553354,Williams Bay,Walworth,Whitewater,WI,265500,,,,,
53202,43.049579,-87.89252,Milwaukee,Milwaukee,Milwaukee,WI,245300,179800,275900,330200,248500,
53204,43.018587,-87.926053,Milwaukee,Milwaukee,Milwaukee,WI,62600,206700,57100,58400,64400,74800
53205,43.05346,-87.933805,Milwaukee,Milwaukee,Milwaukee,WI,71400,,58200,73100,67500,
53206,43.075126,-87.933676,Milwaukee,Milwaukee,Milwaukee,WI,57300,,56200,56800,58700,64600
53207,42.977392,-87.898851,Milwaukee,Milwaukee,Milwaukee,WI,156800,124600,126900,160100,186100,218000
53208,43.047073,-87.967198,Milwaukee,Milwaukee,Milwaukee,WI,119000,,103300,124900,118000,112400
53209,43.12778,-87.949473,Milwaukee,Milwaukee,Milwaukee,WI,59400,,48900,59000,64500,74700
53210,43.06884,-87.973768,Milwaukee,Milwaukee,Milwaukee,WI,85500,,74900,86400,88700,89700
53211,43.082414,-87.881444,Shorewood,Milwaukee,Milwaukee,WI,284600,,222800,256600,336400,511000
53212,43.073857,-87.908604,Milwaukee,Milwaukee,Milwaukee,WI,117100,134500,116500,111100,80500,92700
53213,43.048803,-88.001516,Wauwatosa,Milwaukee,Milwaukee,WI,127300,,113900,132600,143300,
53214,43.020327,-88.012871,West Allis,Milwaukee,Milwaukee,WI,115200,,100900,118500,124000,
53215,42.999273,-87.943018,Milwaukee,Milwaukee,Milwaukee,WI,102400,,95100,100100,102800,106000
53216,43.086391,-87.976384,Milwaukee,Milwaukee,Milwaukee,WI,79400,,64700,84000,90100,97700
53217,43.158204,-87.913225,Whitefish Bay,Milwaukee,Milwaukee,WI,152200,,,,,
53218,43.11372,-87.99298,Milwaukee,Milwaukee,Milwaukee,WI,68900,,55100,72300,70300,87400
53219,42.995181,-87.993688,Milwaukee,Milwaukee,Milwaukee,WI,131500,,115400,134500,146500,
53220,42.965203,-87.991364,Greenfield,Milwaukee,Milwaukee,WI,136400,,121700,144400,175100,
53221,42.953909,-87.943306,Milwaukee,Milwaukee,Milwaukee,WI,135800,,111400,140900,162800,
53222,43.083208,-88.036041,Milwaukee,Milwaukee,Milwaukee,WI,125500,49000,106100,128600,144000,
53223,43.163455,-87.990496,Milwaukee,Milwaukee,Milwaukee,WI,91100,,57500,100700,117600,
53224,43.16333,-88.039699,Milwaukee,Milwaukee,Milwaukee,WI,128600,,63200,126700,162800,
53225,43.115154,-88.042944,Milwaukee,Milwaukee,Milwaukee,WI,107100,,68300,107300,140300,
53226,43.048954,-88.042234,Wauwatosa,Milwaukee,Milwaukee,WI,143200,,137200,146900,,
53227,42.995814,-88.042017,West Allis,Milwaukee,Milwaukee,WI,157300,,106700,159500,,
53228,42.969046,-88.043224,Greenfield,Milwaukee,Milwaukee,WI,162800,,126600,166400,177600,
53235,42.973107,-87.867895,Saint Francis,Milwaukee,Milwaukee,WI,140600,,,,,
53402,42.795888,-87.816532,Caledonia,Racine,Racine,WI,147400,,101100,146200,209100,218000
53403,42.684188,-87.815533,Racine,Racine,Racine,WI,108000,,94900,111000,143200,180700
53404,42.754054,-87.811291,Racine,Racine,Racine,WI,100900,,,104800,118500,
53405,42.726918,-87.830175,Racine,Racine,Racine,WI,112700,,,116800,129900,
53406,42.734537,-87.864892,Mount Pleasant,Racine,Racine,WI,157300,,112000,174800,201600,216600
53508,42.866188,-89.575582,Belleville,Dane,Madison,WI,216600,,,196200,,
53511,42.553995,-89.094444,Town of Beloit,Rock,Janesville,WI,87100,,,85200,94900,
53515,43.115023,-89.739283,Town of Black Earth,Dane,Madison,WI,242300,,,,,
53517,43.056983,-89.832329,Blue Mounds,Dane,Madison,WI,295300,,,,,
53521,42.838105,-89.400302,Brooklyn,Dane,Madison,WI,252100,,,,,
53525,42.544537,-88.858656,Town of Clinton,Rock,Janesville,WI,148200,,,,,
53527,43.051357,-89.192257,Town of Cottage Grove,Dane,Madison,WI,270500,,,261100,316200,
53528,43.1183,-89.638014,Town of Cross Plains,Dane,Madison,WI,301200,,,269400,,
53529,43.242578,-89.514652,Town of Dane,Dane,Madison,WI,270700,,,,,
53531,43.062216,-89.102393,Town of Deerfield,Dane,Madison,WI,235000,,,,,
53532,43.250204,-89.326329,De Forest,Dane,Madison,WI,245200,,,235600,271900,
53534,42.860824,-89.09331,Edgerton,Rock,Janesville,WI,163800,,132800,163100,,
53536,42.761233,-89.267862,Evansville,Rock,Janesville,WI,188100,,,179800,,
53545,42.738737,-89.040222,Town of Janesville,Rock,Janesville,WI,140400,,108200,134100,145800,165800
53546,42.652244,-88.948166,Town of Janesville,Rock,Janesville,WI,154800,,121600,153800,178800,198300
53548,42.682985,-89.124673,Town of Janesville,Rock,Janesville,WI,134400,,86300,123500,120300,131100
53555,43.320142,-89.555808,Lodi,Columbia,Madison,WI,239300,,,231000,,
53558,42.99717,-89.275479,Mc Farland,Dane,Madison,WI,258200,,,260900,306700,
53559,43.165583,-89.081878,Marshall,Dane,Madison,WI,223600,,,213900,,
53560,43.192255,-89.737666,Town of Mazomanie,Dane,Madison,WI,243000,,,,,
53562,43.115976,-89.543636,Middleton,Dane,Madison,WI,340400,,215600,340700,468600,685200
53563,42.804493,-88.915995,Town of Milton,Rock,Janesville,WI,182400,,153800,203600,245300,
53572,42.961408,-89.733956,Mount Horeb,Dane,Madison,WI,265700,,,254600,302800,
53575,42.933063,-89.390551,Town of Oregon,Dane,Madison,WI,272500,,,256500,339900,
53576,42.625684,-89.233172,Orfordville,Rock,Janesville,WI,137000,,,,,
53577,43.311608,-90.064349,Plain,Sauk,Baraboo,WI,168700,,,,,
53578,43.327442,-89.775538,Prairie du Sac,Sauk,Baraboo,WI,223300,,,198100,,
53579,43.295981,-88.867735,Reeseville,Dodge,Beaver Dam,WI,157000,,,,,
53583,43.250531,-89.80448,Sauk City,Sauk,Baraboo,WI,196800,,,,,
53585,42.529624,-88.715607,Town of Sharon,Walworth,Whitewater,WI,153500,,,,,
53588,43.193739,-90.086262,Spring Green,Sauk,Baraboo,WI,212200,,,,,
53589,42.924555,-89.212885,Stoughton,Dane,Madison,WI,231000,,169000,223500,267100,
53590,43.200235,-89.205195,Town of Sun Prairie,Dane,Madison,WI,245800,,179800,229500,304200,349100
53593,42.985198,-89.579337,Town of Verona,Dane,Madison,WI,337000,,226200,304800,451000,599000
53597,43.183434,-89.457307,Waunakee,Dane,Madison,WI,327100,,,304700,400500,502500
53598,43.210294,-89.332532,Town of Windsor,Dane,Madison,WI,238700,,,,,
53703,43.079575,-89.378389,Madison,Dane,Madison,WI,273700,230100,324400,334100,362500,475000
53704,43.136269,-89.347319,Madison,Dane,Madison,WI,196600,133400,168600,203800,244200,335000
53705,43.074014,-89.460509,Madison,Dane,Madison,WI,319200,125200,251000,310700,369900,427800
53711,43.010993,-89.411184,Madison,Dane,Madison,WI,276000,,236900,260600,321600,355200
53713,43.036054,-89.386887,Madison,Dane,Madison,WI,192300,,126500,208000,266100,317700
53714,43.100348,-89.311966,Madison,Dane,Madison,WI,193800,,163700,196400,220700,281900
53715,43.06849,-89.401708,Madison,Dane,Madison,WI,292700,,252900,282500,322500,412300
53716,43.065163,-89.313783,Madison,Dane,Madison,WI,220400,,184800,207900,230000,244300
53717,43.067686,-89.521056,Madison,Dane,Madison,WI,313300,,189800,304100,391100,515400
53718,43.094031,-89.278466,Madison,Dane,Madison,WI,230500,124700,165300,238600,282100,362400
53719,43.045313,-89.515378,Madison,Dane,Madison,WI,243800,,168600,253600,309400,371300
53726,43.069849,-89.422525,Madison,Dane,Madison,WI,473400,,,426800,529200,645400
53901,43.56094,-89.483125,Portage,Columbia,Madison,WI,139200,,109000,123400,,
53911,43.325821,-89.367495,Arlington,Columbia,Madison,WI,187100,,,,,
53913,43.49284,-89.728705,Baraboo,Sauk,Baraboo,WI,165500,,117000,154600,191300,
53916,43.466797,-88.867753,Beaver Dam,Dodge,Beaver Dam,WI,128200,,99900,123400,130800,
53919,43.733861,-88.776015,Brandon,Fond du Lac,Fond du Lac,WI,150900,,,,,
53923,43.574139,-89.138363,Cambria,Columbia,Madison,WI,144300,,,,,
53925,43.326711,-89.057123,Columbus,Columbia,Madison,WI,171100,,,165500,,
53932,43.422362,-89.055328,Fall River,Columbia,Madison,WI,183900,,,,,
53933,43.584013,-88.875253,Fox Lake,Dodge,Beaver Dam,WI,169400,,,,,
53946,43.712453,-89.020812,Markesan,Green Lake,,WI,169800,,,,,
53951,43.387892,-89.876273,North Freedom,Sauk,Baraboo,WI,185200,,,,,
53954,43.551488,-89.313888,Pardeeville,Columbia,Madison,WI,177100,,,166700,,
53955,43.406614,-89.416632,Poynette,Columbia,Madison,WI,208400,,,185000,,
53956,43.542123,-89.017224,Randolph,Dodge,Beaver Dam,WI,136400,,,,,
53959,43.533502,-89.999636,Reedsburg,Sauk,Baraboo,WI,156600,,,146600,,
53960,43.426124,-89.235381,Rio,Columbia,Madison,WI,174200,,,,,
53963,43.639467,-88.743298,Waupun,Fond du Lac,Fond du Lac,WI,124000,,,112900,,
53965,43.671422,-89.748134,Wisconsin Dells,Columbia,Madison,WI,158100,,,,,
54001,45.33433,-92.386607,Amery,Polk,,WI,162100,,,,,
54002,44.963016,-92.369527,Baldwin,Saint Croix,Minneapolis-St Paul,WI,181700,,,,,
54004,45.30222,-92.125177,Clayton,Polk,,WI,152600,,,,,
54005,45.236119,-92.227501,Clear Lake,Polk,,WI,159400,,,,,
54009,45.352521,-92.577819,Dresser,Polk,,WI,187700,,,,,
54013,45.08295,-92.228166,Glenwood City,Saint Croix,Minneapolis-St Paul,WI,201300,,,,,
54015,44.971881,-92.465001,Hammond,Saint Croix,Minneapolis-St Paul,WI,222000,,,,,
54016,44.981117,-92.69486,Hudson,Saint Croix,Minneapolis-St Paul,WI,292500,,208200,242100,326400,371300
54017,45.120051,-92.519801,New Richmond,Saint Croix,Minneapolis-St Paul,WI,215200,,152700,204200,238500,
54020,45.274846,-92.641761,Osceola,Polk,,WI,187400,,,,,
54023,44.981772,-92.554736,Roberts,Saint Croix,Minneapolis-St Paul,WI,252200,,,,,
54024,45.5017,-92.640733,Saint Croix Falls,Polk,,WI,165900,,,,,
54025,45.143861,-92.680398,Somerset,Saint Croix,Minneapolis-St Paul,WI,240100,,152600,182400,216600,
54026,45.227595,-92.534605,Star Prairie,Polk,,WI,211900,,,,,
54027,44.919366,-92.192828,Wilson,Saint Croix,Minneapolis-St Paul,WI,215600,,,,,
54028,44.955033,-92.283616,Woodville,Saint Croix,Minneapolis-St Paul,WI,208900,,,159600,,
54082,45.06804,-92.749369,Houlton,Saint Croix,Minneapolis-St Paul,WI,308100,,,,,
54106,44.485462,-88.456588,Town of Black Creek,Outagamie,Appleton,WI,163000,,,,,
54110,44.187689,-88.075127,Town of Brillion,Calumet,Appleton,WI,131200,,,,,
54113,44.261867,-88.309516,Combined Locks,Outagamie,Appleton,WI,155000,,,,,
54115,44.397967,-88.09639,Town of De Pere,Brown,Green Bay,WI,213000,,135600,210600,258100,
54126,44.291905,-88.050723,Morrison,Brown,Green Bay,WI,188700,,,,,
54129,44.13158,-88.194198,Hilbert,Calumet,Appleton,WI,143500,,,,,
54130,44.311313,-88.24431,Town of Kaukauna,Outagamie,Appleton,WI,155700,,,149400,152900,
54136,44.268219,-88.338535,Kimberly,Outagamie,Appleton,WI,134000,,,126100,,
54140,44.286515,-88.309229,Little Chute,Outagamie,Appleton,WI,140300,,,134400,,
54155,44.527495,-88.200548,Hobart,Brown,Green Bay,WI,239900,,,,,
54162,44.66254,-88.270904,Pulaski,Brown,Green Bay,WI,189200,,,,,
54165,44.51663,-88.322013,Town of Seymour,Outagamie,Appleton,WI,170000,,,,,
54169,44.176686,-88.280739,Sherwood,Calumet,Appleton,WI,208800,,,,,
54170,44.536096,-88.57693,Bovina,Outagamie,Appleton,WI,164300,,,,,
54173,44.639281,-88.030636,Suamico,Brown,Green Bay,WI,221500,,,,,
54180,44.325728,-88.175795,Town of Wrightstown,Brown,Green Bay,WI,181000,,,,,
54208,44.363565,-87.799595,Denmark,Brown,Green Bay,WI,181400,,,,,
54220,44.101825,-87.722752,Manitowoc,Manitowoc,Manitowoc,WI,105700,64100,78700,102400,101200,96100
54227,44.280838,-87.810822,Maribel,Manitowoc,Manitowoc,WI,155900,,,,,
54228,44.268999,-87.652873,Mishicot,Manitowoc,Manitowoc,WI,114200,,,,,
54229,44.560061,-87.815517,Green Bay,Brown,Green Bay,WI,197000,,,,,
54230,44.159852,-87.915046,Reedsville,Manitowoc,Manitowoc,WI,140900,,,,,
54241,44.215871,-87.594706,Two Rivers,Manitowoc,Manitowoc,WI,96500,,71000,84300,82200,96700
54245,44.030924,-87.898061,Valders,Manitowoc,Manitowoc,WI,154400,,,,,
54247,44.199973,-87.790095,Whitelaw,Manitowoc,Manitowoc,WI,136500,,,,,
54301,44.480778,-88.016063,Allouez,Brown,Green Bay,WI,143100,,106600,135700,161500,
54302,44.507653,-87.976828,Green Bay,Brown,Green Bay,WI,121100,,86400,121800,132300,
54303,44.538066,-88.048764,Green Bay,Brown,Green Bay,WI,118500,,88000,117500,121000,
54304,44.49279,-88.067301,Green Bay,Brown,Green Bay,WI,137000,,93800,129100,152300,
54311,44.480461,-87.892165,Green Bay,Brown,Green Bay,WI,191500,,,193100,236600,
54313,44.583773,-88.115037,Howard,Brown,Green Bay,WI,215000,,,215500,259100,
54411,45.06256,-90.033418,Athens,Marathon,Wausau,WI,142600,,,,,
54427,44.817219,-89.258344,Eland,Marathon,Wausau,WI,144700,,,,,
54601,43.806197,-91.140529,La Crosse,La Crosse,La Crosse,WI,142300,,117200,139100,156200,
54603,43.856762,-91.241935,La Crosse,La Crosse,La Crosse,WI,108600,,85000,111300,,
54623,43.732988,-91.006259,Coon Valley,La Crosse,La Crosse,WI,177100,,,,,
54624,43.461506,-91.131141,De Soto,Vernon,,WI,145000,,,,,
54634,43.581742,-90.422353,Hillsboro,Vernon,,WI,124200,,,,,
54636,44.002965,-91.224012,Holmen,La Crosse,La Crosse,WI,197000,,,,,
54644,44.036084,-91.063408,Mindoro,La Crosse,La Crosse,WI,177200,,,,,
54650,43.910343,-91.227022,Onalaska,La Crosse,La Crosse,WI,192100,,,,,
54658,43.68213,-91.16809,Stoddard,Vernon,,WI,182300,,,,,
54665,43.531971,-90.92869,Viroqua,Vernon,,WI,142900,,,,,
54667,43.664049,-90.860047,Westby,Vernon,,WI,148200,,,,,
54701,44.751984,-91.514998,Eau Claire,Eau Claire,Eau Claire,WI,187300,129600,129800,171900,208800,258300
54703,44.836452,-91.518514,Eau Claire,Eau Claire,Eau Claire,WI,153500,123800,117300,153600,163600,169500
54720,44.804142,-91.435752,Altoona,Eau Claire,Eau Claire,WI,166700,,,166900,,
54722,44.711812,-91.096003,Augusta,Eau Claire,Eau Claire,WI,147800,,,,,
54724,45.105047,-91.48648,Bloomer,Chippewa,Eau Claire,WI,156300,,,147000,,
54726,44.937235,-91.025904,Boyd,Chippewa,Eau Claire,WI,136200,,,,,
54727,44.953953,-91.159106,Cadott,Chippewa,Eau Claire,WI,160700,,,,,
54729,44.945626,-91.392954,Chippewa Falls,Chippewa,Eau Claire,WI,166900,,123600,152800,,
54738,44.588229,-91.488743,Eleva,Eau Claire,Eau Claire,WI,198600,,,,,
54741,44.620349,-90.974612,Fairchild,Eau Claire,Eau Claire,WI,132200,,,,,
54742,44.766442,-91.267012,Fall Creek,Eau Claire,Eau Claire,WI,186100,,,,,
54757,45.237197,-91.522349,New Auburn,Chippewa,Eau Claire,WI,161800,,,,,
54768,44.95709,-90.929805,Stanley,Chippewa,Eau Claire,WI,131200,,,,,
54801,45.878861,-91.942767,Spooner,Burnett,,WI,135500,,,,,
54810,45.457085,-92.374415,Balsam Lake,Polk,,WI,193900,,,,,
54824,45.484715,-92.539887,Centuria,Polk,,WI,162600,,,,,
54830,46.106014,-92.225683,Danbury,Burnett,,WI,168200,,,,,
54837,45.674284,-92.357709,Frederic,Polk,,WI,135300,,,,,
54840,45.751262,-92.692383,Grantsburg,Burnett,,WI,119600,,,,,
54853,45.568137,-92.450171,Luck,Polk,,WI,159900,,,,,
54858,45.519382,-92.457844,Milltown,Polk,,WI,148600,,,,,
54872,45.77707,-92.401715,Siren,Burnett,,WI,134100,,,,,
54893,45.878675,-92.325953,Webster,Burnett,,WI,149000,,,,,
54901,44.062759,-88.535773,Oshkosh,Winnebago,Oshkosh,WI,165700,,135600,,,
54902,43.946895,-88.540285,Oshkosh,Winnebago,Oshkosh,WI,167400,,96100,,,
54904,44.0234,-88.623839,Oshkosh,Winnebago,Oshkosh,WI,177200,,151100,187100,246600,
54911,44.281533,-88.381003,Appleton,Outagamie,Appleton,WI,131200,,100400,126400,148400,162600
54913,44.335996,-88.39997,Appleton,Outagamie,Appleton,WI,247500,,216700,248700,326000,442900
54914,44.280839,-88.452033,Appleton,Outagamie,Appleton,WI,150700,,88700,127100,149400,163700
54915,44.243351,-88.355904,Appleton,Outagamie,Appleton,WI,156500,,107300,143000,167400,173100
54922,44.544821,-88.76214,Deer Creek,Outagamie,Appleton,WI,121500,,,,,
54929,44.636591,-88.739379,Clintonville,Waupaca,,WI,114200,,,,,
54932,43.831997,-88.590949,Eldorado,Fond du Lac,Fond du Lac,WI,185900,,,,,
54935,43.77366,-88.436782,Fond du Lac,Fond du Lac,Fond du Lac,WI,110400,,76900,105400,127800,
54937,43.79205,-88.390935,North Fond du Lac,Fond du Lac,Fond du Lac,WI,196300,,,219100,262200,
54942,44.294108,-88.547362,Greenville,Outagamie,Appleton,WI,232700,,,233100,,
54944,44.324687,-88.626957,Hortonville,Outagamie,Appleton,WI,203000,,,201300,,
54945,44.56866,-89.136883,Iola,Waupaca,,WI,142500,,,,,
54947,44.203594,-88.698749,Larsen,Winnebago,Oshkosh,WI,165400,,,,,
54952,44.20104,-88.329484,Town of Menasha,Winnebago,Oshkosh,WI,158500,,101600,152600,,
54956,44.182337,-88.527574,Town of Neenah,Winnebago,Oshkosh,WI,157200,,102500,138000,231800,
54961,44.410151,-88.76169,New London,Waupaca,,WI,145900,,,,,
54963,44.044194,-88.77909,Omro,Winnebago,Oshkosh,WI,136100,,,145800,,
54971,43.857164,-88.828882,Ripon,Fond du Lac,Fond du Lac,WI,125900,,,118400,,
54974,43.787591,-88.663488,Rosendale,Fond du Lac,Fond du Lac,WI,160600,,,,,
54979,43.872511,-88.536374,Nekimi,Winnebago,Oshkosh,WI,178100,,,,,
54986,44.123302,-88.749906,Town of Winneconne,Winnebago,Oshkosh,WI,166300,,,165700,,
55001,44.898776,-92.819108,Afton,Washington,Minneapolis-St Paul,MN,434600,,370600,427100,,571600
55003,45.011625,-92.779163,Bayport,Washington,Minneapolis-St Paul,MN,231400,,183500,238700,307300,
55005,45.396107,-93.218464,East Bethel,Anoka,Minneapolis-St Paul,MN,248100,,229700,253200,275700,
55011,45.34074,-93.253313,East Bethel,Anoka,Minneapolis-St Paul,MN,264000,,250300,266700,291900,323900
55014,45.161826,-93.127997,Lino Lakes,Anoka,Minneapolis-St Paul,MN,234800,,185900,232600,270400,303900
55016,44.817691,-92.934622,Cottage Grove,Washington,Minneapolis-St Paul,MN,241500,,172900,230500,267300,286400
55019,44.419113,-93.248224,Dundas,Rice,Faribault,MN,216300,,170600,220000,260500,
55020,44.57554,-93.373569,Elko New Market,Scott,Minneapolis-St Paul,MN,343600,,314200,336100,367000,382400
55021,44.299725,-93.277222,Faribault,Rice,Faribault,MN,168800,155300,160600,167900,216400,238600
55024,44.627131,-93.125137,Farmington,Dakota,Minneapolis-St Paul,MN,265300,,180900,249300,310400,354400
55025,45.263234,-93.022024,Forest Lake,Washington,Minneapolis-St Paul,MN,258800,215800,207700,267800,309500,348500
55031,44.612517,-92.962163,Hampton,Dakota,Minneapolis-St Paul,MN,289800,,,283900,333500,
55033,44.713918,-92.864469,Hastings,Dakota,Minneapolis-St Paul,MN,242300,,192700,237800,279400,356600
